Imagen,Cluster,IoU,Ruta de salida
00109_4,2,0.2862,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00109_4_cluster2_iou0.29.png
00276_2,8,0.2036,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00276_2_cluster8_iou0.20.png
00231_0,6,0.3636,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00231_0_cluster6_iou0.36.png
00215_1,4,0.2113,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00215_1_cluster4_iou0.21.png
00369_0,3,0.3499,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00369_0_cluster3_iou0.35.png
00580_1,6,0.1458,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00580_1_cluster6_iou0.15.png
00097_2,3,0.2995,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00097_2_cluster3_iou0.30.png
00462_3,9,0.3282,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00462_3_cluster9_iou0.33.png
00427_3,5,0.3517,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00427_3_cluster5_iou0.35.png
00177_2,0,0.2651,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00177_2_cluster0_iou0.27.png
00401_0,5,0.3518,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00401_0_cluster5_iou0.35.png
00444_0,6,0.2432,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00444_0_cluster6_iou0.24.png
00250_1,5,0.1728,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00250_1_cluster5_iou0.17.png
00525_4,8,0.1067,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00525_4_cluster8_iou0.11.png
00132_2,1,0.1706,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00132_2_cluster1_iou0.17.png
00114_1,9,0.2956,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00114_1_cluster9_iou0.30.png
00233_2,0,0.2328,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00233_2_cluster0_iou0.23.png
00311_0,3,0.1782,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00311_0_cluster3_iou0.18.png
00560_4,9,0.2415,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00560_4_cluster9_iou0.24.png
00168_4,6,0.2,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00168_4_cluster6_iou0.20.png
00372_3,6,0.162,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00372_3_cluster6_iou0.16.png
00270_4,9,0.0961,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00270_4_cluster9_iou0.10.png
00479_0,2,0.047,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00479_0_cluster2_iou0.05.png
00337_3,5,0.1378,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00337_3_cluster5_iou0.14.png
00068_0,3,0.3295,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00068_0_cluster3_iou0.33.png
00129_1,5,0.0903,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00129_1_cluster5_iou0.09.png
00518_4,8,0.2588,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00518_4_cluster8_iou0.26.png
00484_0,2,0.1083,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00484_0_cluster2_iou0.11.png
00134_4,6,0.2082,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00134_4_cluster6_iou0.21.png
00354_0,9,0.249,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00354_0_cluster9_iou0.25.png
00228_1,9,0.2211,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00228_1_cluster9_iou0.22.png
00290_1,5,0.2622,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00290_1_cluster5_iou0.26.png
00055_0,9,0.302,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00055_0_cluster9_iou0.30.png
00235_4,6,0.2925,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00235_4_cluster6_iou0.29.png
00566_2,7,0.143,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00566_2_cluster7_iou0.14.png
00073_3,8,0.2605,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00073_3_cluster8_iou0.26.png
00505_1,1,0.2831,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00505_1_cluster1_iou0.28.png
00540_1,0,0.3619,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00540_1_cluster0_iou0.36.png
00171_4,3,0.146,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00171_4_cluster3_iou0.15.png
00313_2,1,0.0843,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00313_2_cluster1_iou0.08.png
00523_2,6,0.2898,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00523_2_cluster6_iou0.29.png
00356_2,9,0.3316,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00356_2_cluster9_iou0.33.png
00010_0,1,0.2275,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00010_0_cluster1_iou0.23.png
00335_1,0,0.2349,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00335_1_cluster0_iou0.23.png
00036_3,2,0.1266,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00036_3_cluster2_iou0.13.png
00390_4,4,0.2152,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00390_4_cluster4_iou0.22.png
00148_0,8,0.2416,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00148_0_cluster8_iou0.24.png
00370_1,3,0.2857,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00370_1_cluster3_iou0.29.png
00486_2,7,0.3813,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00486_2_cluster7_iou0.38.png
00029_4,4,0.2446,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00029_4_cluster4_iou0.24.png
00057_2,4,0.3807,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00057_2_cluster4_iou0.38.png
00418_1,3,0.0363,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00418_1_cluster3_iou0.04.png
00095_0,5,0.3241,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00095_0_cluster5_iou0.32.png
00328_4,6,0.148,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00328_4_cluster6_iou0.15.png
00012_2,3,0.2457,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00012_2_cluster3_iou0.25.png
00521_0,6,0.299,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00521_0_cluster6_iou0.30.png
00564_0,8,0.2166,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00564_0_cluster8_iou0.22.png
00292_3,3,0.1992,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00292_3_cluster3_iou0.20.png
00034_1,9,0.1141,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00034_1_cluster9_iou0.11.png
00440_4,4,0.2586,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00440_4_cluster4_iou0.26.png
00542_3,9,0.2276,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00542_3_cluster9_iou0.23.png
00405_4,6,0.095,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00405_4_cluster6_iou0.09.png
00249_0,9,0.208,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00249_0_cluster9_iou0.21.png
00521_2,9,0.2953,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00521_2_cluster9_iou0.30.png
00564_2,8,0.2166,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00564_2_cluster8_iou0.22.png
00193_3,5,0.2755,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00193_3_cluster5_iou0.28.png
00507_3,6,0.1785,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00507_3_cluster6_iou0.18.png
00091_4,4,0.3487,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00091_4_cluster4_iou0.35.png
00542_1,5,0.2582,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00542_1_cluster5_iou0.26.png
00193_1,6,0.2867,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00193_1_cluster6_iou0.29.png
00057_0,0,0.5624,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00057_0_cluster0_iou0.56.png
00191_1,5,0.2943,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00191_1_cluster5_iou0.29.png
00507_1,8,0.1737,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00507_1_cluster8_iou0.17.png
00071_1,9,0.2833,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00071_1_cluster9_iou0.28.png
00486_0,2,0.38,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00486_0_cluster2_iou0.38.png
00012_0,3,0.2457,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00012_0_cluster3_iou0.25.png
00249_2,5,0.2067,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00249_2_cluster5_iou0.21.png
00173_4,5,0.3435,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00173_4_cluster5_iou0.34.png
00356_0,6,0.3483,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00356_0_cluster6_iou0.35.png
00136_4,7,0.3184,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00136_4_cluster7_iou0.32.png
00418_3,8,0.035,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00418_3_cluster8_iou0.04.png
00313_0,8,0.0722,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00313_0_cluster8_iou0.07.png
00370_3,6,0.3167,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00370_3_cluster6_iou0.32.png
00292_1,3,0.1843,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00292_1_cluster3_iou0.18.png
00237_4,6,0.2183,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00237_4_cluster6_iou0.22.png
00034_3,7,0.0956,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00034_3_cluster7_iou0.10.png
00208_4,7,0.4156,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00208_4_cluster7_iou0.42.png
00071_3,4,0.2824,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00071_3_cluster4_iou0.28.png
00523_0,9,0.2257,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00523_0_cluster9_iou0.23.png
00335_3,6,0.2476,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00335_3_cluster6_iou0.25.png
00566_0,7,0.143,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00566_0_cluster7_iou0.14.png
00505_3,4,0.3342,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00505_3_cluster4_iou0.33.png
00407_4,5,0.3528,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00407_4_cluster5_iou0.35.png
00442_4,8,0.229,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00442_4_cluster8_iou0.23.png
00148_2,3,0.2411,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00148_2_cluster3_iou0.24.png
00272_4,3,0.2709,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00272_4_cluster3_iou0.27.png
00540_3,6,0.3416,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00540_3_cluster6_iou0.34.png
00484_2,0,0.1096,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00484_2_cluster0_iou0.11.png
00479_2,9,0.0296,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00479_2_cluster9_iou0.03.png
00228_3,4,0.219,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00228_3_cluster4_iou0.22.png
00055_2,8,0.3034,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00055_2_cluster8_iou0.30.png
00073_1,5,0.4854,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00073_1_cluster5_iou0.49.png
00354_2,0,0.2404,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00354_2_cluster0_iou0.24.png
00372_1,5,0.2249,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00372_1_cluster5_iou0.22.png
00010_2,9,0.2242,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00010_2_cluster9_iou0.22.png
00337_1,9,0.2057,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00337_1_cluster9_iou0.21.png
00392_4,2,0.3011,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00392_4_cluster2_iou0.30.png
00129_3,5,0.0888,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00129_3_cluster5_iou0.09.png
00311_2,6,0.2244,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00311_2_cluster6_iou0.22.png
00427_1,4,0.3477,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00427_1_cluster4_iou0.35.png
00444_2,4,0.2397,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00444_2_cluster4_iou0.24.png
00401_2,7,0.345,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00401_2_cluster7_iou0.35.png
00462_1,2,0.3502,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00462_1_cluster2_iou0.35.png
00580_3,0,0.1737,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00580_3_cluster0_iou0.17.png
00151_3,7,0.1421,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00151_3_cluster7_iou0.14.png
00369_2,2,0.3528,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00369_2_cluster2_iou0.35.png
00482_4,5,0.2535,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00482_4_cluster5_iou0.25.png
00036_1,9,0.1283,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00036_1_cluster9_iou0.13.png
00290_3,7,0.272,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00290_3_cluster7_iou0.27.png
00191_3,4,0.2997,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00191_3_cluster4_iou0.30.png
00177_0,1,0.2719,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00177_0_cluster1_iou0.27.png
00538_3,3,0.3791,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00538_3_cluster3_iou0.38.png
00394_2,7,0.4036,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00394_2_cluster7_iou0.40.png
00093_4,9,0.07,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00093_4_cluster9_iou0.07.png
00352_4,5,0.1757,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00352_4_cluster5_iou0.18.png
00114_3,8,0.3093,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00114_3_cluster8_iou0.31.png
00317_4,4,0.032,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00317_4_cluster4_iou0.03.png
00132_0,1,0.1706,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00132_0_cluster1_iou0.17.png
00016_4,4,0.1678,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00016_4_cluster4_iou0.17.png
00460_3,8,0.2383,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00460_3_cluster8_iou0.24.png
00276_0,8,0.2036,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00276_0_cluster8_iou0.20.png
00425_3,8,0.005,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00425_3_cluster8_iou0.01.png
00403_0,1,0.4082,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00403_0_cluster1_iou0.41.png
00289_2,6,0.2269,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00289_2_cluster6_iou0.23.png
00215_3,7,0.1795,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00215_3_cluster7_iou0.18.png
00527_4,3,0.3129,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00527_4_cluster3_iou0.31.png
00095_2,5,0.3241,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00095_2_cluster5_iou0.32.png
00446_0,8,0.2564,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00446_0_cluster8_iou0.26.png
00153_1,3,0.3468,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00153_1_cluster3_iou0.35.png
00582_1,3,0.2841,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00582_1_cluster3_iou0.28.png
00562_4,8,0.2201,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00562_4_cluster8_iou0.22.png
00175_2,0,0.2185,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00175_2_cluster0_iou0.22.png
00559_2,1,0.4938,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00559_2_cluster1_iou0.49.png
00308_3,6,0.2876,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00308_3_cluster6_iou0.29.png
00130_2,7,0.0614,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00130_2_cluster7_iou0.06.png
00396_0,0,0.3668,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00396_0_cluster0_iou0.37.png
00116_1,9,0.1908,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00116_1_cluster9_iou0.19.png
00188_2,5,0.429,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00188_2_cluster5_iou0.43.png
00217_1,7,0.375,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00217_1_cluster7_iou0.37.png
00233_0,8,0.2322,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00233_0_cluster8_iou0.23.png
00252_1,0,0.3972,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00252_1_cluster0_iou0.40.png
00009_3,3,0.2674,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00009_3_cluster3_iou0.27.png
00274_2,5,0.2753,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00274_2_cluster5_iou0.28.png
00250_3,3,0.1726,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00250_3_cluster3_iou0.17.png
00274_3,5,0.2389,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00274_3_cluster5_iou0.24.png
00068_2,3,0.3295,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00068_2_cluster3_iou0.33.png
00009_2,6,0.3124,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00009_2_cluster6_iou0.31.png
00376_4,2,0.4231,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00376_4_cluster2_iou0.42.png
00217_0,5,0.3751,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00217_0_cluster5_iou0.38.png
00252_0,3,0.4029,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00252_0_cluster3_iou0.40.png
00097_0,3,0.2995,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00097_0_cluster3_iou0.30.png
00396_1,2,0.276,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00396_1_cluster2_iou0.28.png
00559_3,9,0.4947,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00559_3_cluster9_iou0.49.png
00582_0,4,0.2963,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00582_0_cluster4_iou0.30.png
00188_3,0,0.4282,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00188_3_cluster0_iou0.43.png
00175_3,6,0.2188,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00175_3_cluster6_iou0.22.png
00130_3,6,0.0595,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00130_3_cluster6_iou0.06.png
00333_4,9,0.2175,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00333_4_cluster9_iou0.22.png
00308_2,4,0.2903,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00308_2_cluster4_iou0.29.png
00032_4,0,0.1498,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00032_4_cluster0_iou0.15.png
00403_1,6,0.4033,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00403_1_cluster6_iou0.40.png
00446_1,3,0.2607,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00446_1_cluster3_iou0.26.png
00231_3,4,0.2694,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00231_3_cluster4_iou0.27.png
00425_2,5,0.004,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00425_2_cluster5_iou0.00.png
00276_1,5,0.2031,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00276_1_cluster5_iou0.20.png
00460_2,4,0.2426,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00460_2_cluster4_iou0.24.png
00289_3,6,0.1624,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00289_3_cluster6_iou0.16.png
00116_0,7,0.2041,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00116_0_cluster7_iou0.20.png
00153_0,6,0.278,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00153_0_cluster6_iou0.28.png
00231_2,9,0.262,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00231_2_cluster9_iou0.26.png
00077_4,1,0.0331,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00077_4_cluster1_iou0.03.png
00538_2,4,0.3736,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00538_2_cluster4_iou0.37.png
00394_3,0,0.3025,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00394_3_cluster0_iou0.30.png
00151_2,6,0.1461,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00151_2_cluster6_iou0.15.png
00177_1,1,0.2716,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00177_1_cluster1_iou0.27.png
